time_s,left_tip_dz_in,right_tip_dz_in,symmetric_tip_dz_in,total_fx_lbf,total_fy_lbf,total_fz_lbf,global_mx_cg_lbfin,global_my_cg_lbfin,global_mz_cg_lbfin
0.280000000,0.005299225801465468,0.018012930955478623,0.011656078378472046,-1.4830729902692148,0.013547542303311039,354.0676614144352,-274.0623953898455,1919.95943299272,1.2442563777848472
0.284000000,0.019226802411338895,0.03251025534051166,0.02586852887592528,-1.3991551234874426,0.014592379843655329,359.89983878938096,-280.86032781361894,1921.8209209398847,1.3988210476579352
0.288000000,0.03388897678786407,0.047752842799511086,0.040820909793687576,-1.314065495531201,0.015679166840502204,365.7003790258287,-287.6189623664322,1923.8461440260305,1.557562094220676
0.292000000,0.04928039185389821,0.06373452961457815,0.05650746073423818,-1.2279491374567852,0.016818469594765295,371.46488795987824,-294.35497678939043,1926.0238785099896,1.720823501008307
0.296000000,0.06539328730562488,0.08044670312153812,0.0729199952135815,-1.1409825580610502,0.017989949235741595,377.18889714931504,-301.0690443211973,1928.3524689915448,1.889324536996927
0.300000000,0.08221749536781431,0.09787823629964976,0.09004786583373203,-1.053334622290335,0.019204619982785415,382.86713705358204,-307.6969709526374,1930.8412708092146,2.0610028487876524
0.304000000,0.09974029942601703,0.11601531210433791,0.10787780576517747,-0.9651947394424446,0.020458717269825046,388.4961315370307,-314.22448643096595,1933.4646072851615,2.2345833351352993
0.308000000,0.11794630891920121,0.13484142407091326,0.12639386649505724,-0.8767539547859238,0.021744510061582074,394.07080609920274,-320.6930468600008,1936.2328267090504,2.412605707096333
0.312000000,0.13681742270883035,0.1543373223802007,0.14557737254451553,-0.7881982339692275,0.02306380197980779,399.5869213032086,-327.05178243254414,1939.1352679186402,2.592010851897445
0.316000000,0.1563327300747801,0.17448087476556395,0.16540680242017203,-0.6996793092528223,0.024410192536321113,405.0407206580431,-333.3312551397531,1942.169097388107,2.774677457823342
0.320000000,0.17646843341181295,0.19524699479057972,0.18585771410119634,-0.6114187362418881,0.025783024678533065,410.428442347014,-339.4550650526045,1945.3198000947064,2.9570384452963134
0.324000000,0.19719778596422088,0.21660759556685605,0.20690269076553847,-0.5235751487279412,0.027175242246327825,415.7465701902897,-345.4324336078759,1948.5817898793473,3.1402107770131575
0.328000000,0.21849101618346367,0.2385315321183583,0.228511274150911,-0.43635512378371677,0.028596479691385665,420.99091216108286,-351.2383188963372,1951.950945433458,3.322294538903392
0.332000000,0.24031529729637668,0.260984539071373,0.25064991818387483,-0.3499267982023355,0.030024158879810844,426.1581924153512,-356.8650895740344,1955.415973371939,3.503306087701695
0.336000000,0.2626346041565881,0.2839291721766415,0.2732818881666148,-0.264446490899256,0.031463223018854056,431.2456241947077,-362.36807698713847,1958.9580694365945,3.6855962436696323
0.340000000,0.2854097234861541,0.3073247511238293,0.2963672373049917,-0.18009687100990304,0.03290771079164295,436.2503623607016,-367.62847365326536,1962.5753855387907,3.8640497506010663
0.344000000,0.30859828575196957,0.3311273339511729,0.31986280985157123,-0.09704565197018726,0.034349688420003875,441.1690016458625,-372.6177190796418,1966.2580687512793,4.03849945436588
0.348000000,0.3321546408562597,0.35528968762990587,0.3437221642430828,-0.015421872578514535,0.03578388503469393,446.0001091344827,-377.3697488079307,1969.977243649392,4.2094889526952874
0.352000000,0.35602982131622696,0.37976128214585003,0.3678955517310385,0.0646215478816687,0.0372016632167106,450.7410904151876,-381.8823483111126,1973.7317761155812,4.376479327507979
0.356000000,0.3801715524619027,0.40448828405004633,0.3923299182559745,0.1429588432274678,0.03860520544174792,455.390052343847,-386.1283497751895,1977.5037337390056,4.53828559608805
0.360000000,0.4045242318726707,0.4294135278692721,0.4169688798709714,0.2194835237287236,0.03997948283365543,459.9459198666458,-390.09471354320715,1981.2738555634166,4.693928659104233
0.364000000,0.4290289184993412,0.4544765096114247,0.44175271405538297,0.2940715816002202,0.04131989048519111,464.4070543343857,-393.7677232795119,1985.0279459634726,4.8437043529488655
0.368000000,0.4536233535256997,0.4796134098012317,0.4666183816634657,0.3666481688890319,0.04262277330269335,468.77280280850664,-397.13322775695644,1988.7474911060424,4.985439538934208
0.372000000,0.4782419863111613,0.5047571260188306,0.49149955616499597,0.43714613590847645,0.04387818079190649,473.0435994101568,-400.1045460103367,1992.400695821335,5.1175282287003006
0.376000000,0.5028159626033784,0.5298372645316931,0.5163266135675357,0.5054844572230809,0.04507157138956073,477.2180234674976,-402.76708075659764,1995.983675985205,5.242352490145948
0.380000000,0.527273156332484,0.5547801851309657,0.5410266707317248,0.5716431485910833,0.04621197358895998,481.2966528787596,-405.0954567681625,1999.4684407932803,5.358248867311735
0.384000000,0.5515382748277489,0.5795090799306308,0.5655236773791898,0.6356254824304751,0.04728174294858795,485.2812579415749,-407.0969018603704,2002.8187393438175,5.464520550920984
0.388000000,0.5755328393945973,0.6039440109397134,0.5897384251671554,0.6974133650004118,0.04827790820196682,489.1715447940197,-408.7074209727297,2006.0262012767482,5.559441538956033
0.392000000,0.5991752397174395,0.6280019639401075,0.6135886018287735,0.7570477462767475,0.04919183378475453,492.9696427562968,-409.9313977532386,2009.0573994371484,5.6432106965029645
0.396000000,0.6223808571517253,0.6515969222457301,0.6369888896987277,0.8145947531843994,0.05001271068533972,496.6777899066596,-410.74245984727196,2011.8837509080163,5.7146524809377945
0.400000000,0.645062088235349,0.674639962388909,0.659851025312129,0.8701543252753436,0.0507371669383702,500.2987878556598,-411.17009774420984,2014.475824528098,5.774515184142995
0.404000000,0.6671499588448739,0.6970608369892517,0.6821053979170628,0.9238450886640572,0.05136049409553799,503.8359352513834,-411.18715728673783,2016.807531254454,5.821864804661397
0.408000000,0.6886325243095257,0.7188461957653374,0.7037393600374315,0.9754252749794524,0.05186913891026801,507.28625841760703,-410.7891435799217,2019.0865418401022,5.85719525116492
0.412000000,0.7094257027901136,0.7399105369619434,0.7246681198760285,1.0236556312913454,0.0522808198408962,510.62651431918295,-409.99361511501525,2021.9356610279933,5.878692829549872
0.416000000,0.7295017710972758,0.7602247802893487,0.7448632756933122,1.0688288881315953,0.05258243683334118,513.8585745428755,-408.83161345040224,2024.5299139056274,5.889256160953958
0.420000000,0.7488096431059148,0.779736911060553,0.7642732770832339,1.1106650429910394,0.052789981743708435,516.975587226785,-407.3215782775398,2027.327208085924,5.88939428348608
0.424000000,0.7673179688127334,0.7984151913603199,0.7828665800865267,1.1495486519787983,0.052913598520508615,519.9824437238191,-405.56453187506116,2029.8573163049052,5.883930119645543
0.428000000,0.784989274803479,0.8162223835084035,0.8006058291559413,1.185346423238636,0.05296617365792217,522.8765982228402,-403.56435531123003,2032.3063032503917,5.873221478044343
0.432000000,0.801796356526637,0.8331320800522946,0.8174642182894658,1.2182356637627683,0.05295327991273733,525.6607279233131,-401.35086541602976,2034.373286210195,5.858666987042529
0.436000000,0.8177125492573083,0.8491191726358522,0.8334158609465803,1.2482020758521317,0.052916359693818533,528.3351685962476,-399.1097305135532,2036.1084598776072,5.847425685964892
0.440000000,0.8327181915349939,0.864166237900676,0.848442214717835,1.2754773672955428,0.05285750639195773,530.9060508525253,-396.8830699210953,2037.365866154855,5.839724197209261
0.444000000,0.8467974073426063,0.8782599837454086,0.8625286955440075,1.2998279610092247,0.05275922822198431,533.3685080740939,-394.6024987997755,2038.1472387135136,5.833403522464261
0.448000000,0.8599405779412592,0.8913937150213513,0.8756671464813053,1.3215213076871204,0.05266574082264928,535.7298513948049,-392.4620453136249,2038.3907051831488,5.833786808381629
0.452000000,0.872143097174984,0.9035659690020736,0.8878545330885288,1.3403124152141523,0.05256378490048236,537.9852689628982,-390.4056152687961,2038.102898606146,5.83744404771032
0.456000000,0.883406337600519,0.9147812908386328,0.8990938142195759,1.3561433271838739,0.0524549320205093,540.1321886217125,-388.5136919418697,2037.2754507936352,5.847358575149531
0.460000000,0.8937368855278436,0.9250494156121647,0.9093931505700041,1.3690601951822219,0.052349414898218885,542.1701398194324,-386.749174230903,2035.942439908433,5.8610718996385645
0.464000000,0.9031465076744354,0.9343852033543811,0.9187658555144083,1.3789747402655967,0.05225906751006788,544.0941645587206,-385.1858450637583,2034.1332055482185,5.880764805038524
0.468000000,0.9116514884109819,0.9428079377379532,0.9272297130744676,1.3860122437386024,0.05218666110520362,545.9035106081265,-383.8169622609091,2031.9007500755388,5.904880282272565
0.472000000,0.9192721183959378,0.9503407924222813,0.9348064554091096,1.3903348804244366,0.052128210190252586,547.6001137487933,-382.6492306314568,2029.292638555524,5.933534499160236
0.476000000,0.9260320334827412,0.9570101694864093,0.9415211014845752,1.392090794091926,0.05209485534846689,549.186704262693,-381.68559194689254,2026.367503475773,5.966304464065163
0.480000000,0.9319576453305558,0.9628451234712685,0.9474013844009121,1.3912971233854894,0.052077573633134915,550.6634143148302,-380.93221775684344,2023.1881894862008,6.002582119721697
0.484000000,0.9370776087067867,0.9678768077989588,0.9524772082528727,1.3880189948531023,0.05209153532517363,552.0310638436567,-380.37602308811535,2019.817839036454,6.041494109772254
0.488000000,0.9414223331330192,0.9721379596365836,0.9567801463848014,1.3823252591046555,0.052128963089254465,553.2904292108726,-380.01690465900305,2016.3184053748962,6.082959430556965
0.492000000,0.9450235853904871,0.97566246972724,0.9603430275588636,1.3743037454615448,0.05218515599423405,554.4427854169157,-379.8260125390576,2012.7433280190196,6.125909533540442
0.496000000,0.9479141676559522,0.9784850281636324,0.9631995979097923,1.3640744353626344,0.052271363685110206,555.4896131094147,-379.80515944465986,2009.1432452956003,6.170009643451131
0.500000000,0.9501276750395675,0.9806408417659469,0.9653842584027572,1.3517696399593826,0.052378176597535644,556.4328848701298,-379.9364056445403,2005.5599144133037,6.214348957806615
0.504000000,0.9516983130188521,0.9821654291691004,0.9669318710939763,1.3375347191752098,0.05250364316616905,557.2747040834665,-380.21674976321856,2002.0276108088872,6.259670656192882
0.508000000,0.9526607637017293,0.983094458356419,0.9678776110290741,1.3215426471178358,0.05264689624305703,558.0178987700867,-380.6251457980034,1998.5698533862708,6.304539586951196
0.512000000,0.9530500813902592,0.9834636269036565,0.9682568541469578,1.3039799257891689,0.05280424553920164,558.6656931341021,-381.1555576895065,1995.2052222360408,6.348339990336788
0.516000000,0.9529016044389067,0.9833085882281551,0.9681050963335309,1.2850459647532257,0.052973080445168026,559.2220481043088,-381.8055132675078,1991.9409988352213,6.392129945998528
