$
$
$   Skin Overhang Elements (between LE and Wing)
$
$.......2.......3.......4.......5.......6.......7.......8.......9.......0
CQUAD4  875106  7800    46014   46015   27140   27139   100
CQUAD4  875107  7800    46015   46016   27141   27140   100
CQUAD4  875108  7800    46016   46017   27142   27141   100
CQUAD4  875109  7800    46017   46072   27143   27142   100
$                                                       
$                                                       
CQUAD4  670500  7620    35528   35529   27153   27152   101
CQUAD4  670502  7620    35529   35531   27155   27153   101
CQUAD4  670503  7620    35531   35532   27156   27155   101
CQUAD4  670504  7620    35532   35533   27157   27156   101
CQUAD4  670505  7620    35533   35534   27158   27157   101
CQUAD4  670506  7620    35534   35535   27159   27158   101
CQUAD4  670507  7620    35535   35536   27160   27159   101
CQUAD4  670508  7620    35536   35537   27161   27160   101
CQUAD4  670509  7620    35537   35538   27162   27161   101
CQUAD4  670510  7620    35538   35539   27163   27162   101
CQUAD4  670511  7620    35539   35540   27164   27163   101
CQUAD4  670512  7620    35540   35541   27165   27164   101
CQUAD4  671500  7620    35541   36518   27166   27165   101
CQUAD4  671501  7620    36518   36519   27167   27166   101
CQUAD4  671502  7620    36519   36520   27168   27167   101
CQUAD4  671503  7620    36520   36521   27169   27168   101
CQUAD4  671504  7620    36521   36522   27170   27169   101
CQUAD4  671505  7620    36522   36523   27171   27170   101
CQUAD4  671506  7620    36523   36524   27172   27171   101
CQUAD4  671507  7620    36524   36525   27173   27172   101
CQUAD4  671508  7620    36525   36526   27174   27173   101
CQUAD4  672500  7620    36526   37526   27175   27174   101
CQUAD4  672501  7620    37526   37527   27176   27175   101
CQUAD4  672502  7620    37527   37528   27177   27176   101
CQUAD4  672503  7620    37528   37529   27178   27177   101
CQUAD4  672504  7620    37529   37530   27179   27178   101
CQUAD4  672505  7620    37530   37531   27180   27179   101
CQUAD4  672506  7600    37531   37532   27181   27180   101
CQUAD4  672507  7600    37532   37533   27182   27181   101
CQUAD4  672508  7600    37533   37534   27183   27182   101
CQUAD4  672509  7600    37534   37535   27184   27183   101
CQUAD4  672510  7600    37535   37536   27185   27184   101
CQUAD4  672511  7600    37536   37537   27186   27185   101
CQUAD4  672512  7600    37537   37538   27187   27186   101
CQUAD4  673500  7600    37538   38526   27188   27187   101
